1232,1
1233,1
1234,0
1235,1
1236,0
1237,0
1238,1
1239,1
1240,1
1241,1
1242,1
1243,0
1244,0
1245,1
1246,0
1247,0
1248,0
1249,0
1250,0
1251,1
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,0
1259,1
1260,1
1261,1
1262,0
1263,0
1264,0
1265,0
1266,1
1267,0
1268,1
1269,0
1270,0
1271,1
1272,1
1273,1
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,1
1285,0
1286,1
1287,1
1288,0
1289,0
1290,1
1291,0
1292,1
1293,1
1294,0
1295,0
1296,1
1297,0
1298,0
1299,0
1300,0
1301,1
1302,1
1303,1
1304,0
1305,0
1306,0
1307,1
1308,0
1309,1
1310,0
1311,0
1312,0
1313,1
1314,1
1315,0
1316,0
1317,1
1318,1
1319,0
1320,0
1321,1
1322,0
1323,1
1324,1
1325,1
1326,1
1327,0
1328,0
1329,1
1330,1
1331,1
1332,1
1333,0
1334,0
1335,0
1336,1
1337,0
1338,0
1339,0
1340,1
1341,1
1342,1
1343,1
1344,0
1345,1
1346,1
1347,1
1348,1
1349,1
1350,0
1351,1
1352,1
1353,0
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,1
1363,1
1364,0
1365,1
1366,1
1367,0
1368,0
1369,0
1370,1
1371,0
1372,1
1373,1
1374,1
1375,1
1376,0
1377,0
1378,0
1379,0
1380,1
1381,1
1382,0
1383,1
1384,1
1385,1
1386,1
1387,1
1388,0
1389,0
1390,1
1391,0
1392,1
1393,1
1394,1
1395,1
1396,1
1397,0
1398,1
1399,1
1400,1
1401,0
1402,0
1403,1
1404,0
1405,1
1406,1
1407,0
1408,0
1409,1
1410,0
1411,1
1412,1
1413,1
1414,0
1415,1
1416,1
1417,0
1418,0
1419,0
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,0
1429,0
1430,1
1431,0
1432,1
1433,1
1434,1
1435,0
1436,1
1437,0
1438,1
1439,1
1440,0
1441,0
1442,0
1443,1
1444,1
1445,0
1446,1
1447,0
1448,1
1449,1
1450,1
1451,0
1452,0
1453,1
1454,0
1455,0
1456,0
1457,1
1458,1
1459,1
1460,1
1461,0
1462,0
1463,0
1464,0
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,0
1472,1
1473,0
1474,1
1475,1
1476,1
1477,0
1478,0
1479,0
1480,1
1481,1
1482,0
1483,0
1484,0
1485,0
1486,1
1487,1
1488,0
1489,0
1490,1
1491,1
1492,0
1493,0
1494,1
1495,1
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,1
1503,0
1504,0
1505,1
1506,1
1507,1
1508,0
1509,0
1510,0
1511,1
1512,1
1513,1
1514,0
1515,1
1516,1
1517,0
1518,0
1519,1
1520,1
1521,1
1522,1
1523,1
1524,0
1525,1
1526,1
1527,1
1528,0
1529,0
1530,1
1531,1
1532,1
1533,0
1534,0
1535,0
1536,1
1537,1
1538,1
1539,1
1540,1
1541,1
1542,1
1543,1
1544,1
1545,0
1546,0
1547,0
1548,0
1549,1
1550,0
1551,1
1552,0
1553,0
1554,1
1555,0
1556,1
1557,1
1558,0
1559,1
1560,0
1561,0
1562,0
1563,1
1564,1
1565,0
1566,0
1567,1
1568,1
1569,0
1570,0
1571,0
1572,1
1573,1
1574,0
1575,0
1576,1
1577,1
1578,0
1579,1
1580,0
1581,1
1582,1
1583,0
1584,1
1585,0
1586,0
1587,0
1588,1
1589,0
1590,1
1591,1
1592,0
1593,0
1594,0
1595,1
1596,0
1597,0
1598,0
1599,0
1600,0
1601,1
1602,1
1603,0
1604,0
1605,0
1606,0
1607,0
1608,1
1609,1
1610,1
1611,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1621,1
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,1
1629,1
1630,1
1631,1
1632,1
1633,1
1634,0
1635,0
1636,1
1637,1
1638,1
1639,1
1640,0
1641,1
1642,0
1643,0
1644,1
1645,1
1646,1
1647,1
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,1
1655,0
1656,0
1657,1
1658,0
1659,1
1660,0
1661,0
1662,1
1663,0
1664,1
1665,0
1666,0
1667,1
1668,1
1669,1
1670,0
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,0
1679,0
1680,1
1681,1
1682,0
1683,0
1684,0
1685,1
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,1
1693,1
1694,1
1695,1
1696,1
1697,0
1698,0
1699,0
1700,1
1701,0
1702,1
1703,1
1704,0
1705,0
1706,0
1707,0
1708,1
1709,1
1710,1
1711,0
1712,0
1713,0
1714,1
1715,1
1716,0
1717,0
1718,0
1719,0
1720,1
1721,1
1722,0
1723,1
1724,1
1725,0
1726,1
1727,1
1728,1
1729,1
1730,0
1731,0
1732,1
1733,1
1734,0
1735,1
1736,1
1737,1
1738,1
1739,1
1740,0
1741,1
1742,1
1743,0
1744,0
1745,1
1746,1
1747,0
1748,1
1749,0
1750,0
1751,1
1752,0
1753,1
1754,1
1755,1
1756,0
1757,0
1758,0
1759,1
1760,1
1761,1
1762,1
1763,0
1764,1
1765,1
1766,1
1767,0
1768,1
1769,1
1770,0
1771,1
1772,1
1773,1
1774,1
1775,1
1776,0
1777,0
1778,0
1779,0
1780,1
1781,1
1782,0
1783,0
1784,1
1785,0
1786,0
1787,1
1788,0
1789,0
1790,1
1791,1
1792,0
1793,1
1794,0
1795,1
1796,0
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,0
1804,1
1805,1
1806,1
1807,1
1808,0
1809,1
1810,1
1811,1
1812,1
1813,0
1814,0
1815,1
1816,0
1817,0
1818,1
1819,0
1820,1
1821,0
1822,0
1823,0
1824,1
1825,1
1826,1
1827,0
1828,1
1829,0
1830,1
1831,1
1832,1
1833,1
1834,1
1835,0
1836,1
1837,0
1838,0
1839,1
1840,1
1841,0
1842,1
1843,0
1844,0
1845,1
1846,1
1847,1
1848,0
1849,1
1850,1
1851,0
1852,0
1853,1
1854,1
1855,1
1856,0
1857,0
1858,1
1859,1
1860,1
1861,0
1862,1
1863,0
1864,0
1865,1
1866,1
1867,1
1868,0
1869,1
1870,1
1871,0
1872,1
1873,0
1874,0
1875,0
1876,1
1877,1
1878,1
1879,0
1880,0
1881,0
1882,1
1883,0
1884,0
1885,1
1886,1
1887,1
1888,0
1889,0
1890,0
1891,0
1892,0
1893,1
1894,0
1895,1
1896,1
1897,1
1898,0
1899,1
1900,0
1901,0
1902,1
1903,0
1904,0
1905,0
1906,0
1907,1
1908,1
1909,1
1910,0
1911,0
1912,1
1913,0
1914,0
1915,1
1916,1
1917,1
1918,1
1919,0
1920,1
1921,1
1922,1
1923,0
1924,1
1925,1
1926,0
1927,1
1928,0
1929,0
1930,0
1931,1
1932,0
1933,0
1934,0
1935,1
1936,1
1937,1
1938,1
1939,1
1940,0
1941,1
1942,1
1943,0
1944,1
1945,1
1946,0
1947,1
1948,1
1949,1
1950,1
1951,0
1952,0
1953,0
1954,0
1955,1
1956,0
1957,1
1958,1
1959,1
1960,0
1961,0
1962,1
1963,1
1964,0
1965,1
1966,1
1967,0
1968,1
1969,0
1970,1
1971,0
1972,0
1973,0
1974,1
1975,1
1976,0
1977,0
1978,1
1979,0
1980,1
1981,1
1982,0
1983,1
1984,0
1985,0
1986,1
1987,0
1988,1
1989,0
1990,0
1991,1
1992,0
1993,1
1994,1
1995,0
1996,0
1997,0
1998,1
1999,1
2000,1
2001,0
2002,0
2003,1
2004,0
2005,1
2006,0
2007,0
2008,1
2009,1
2010,1
2011,1
2012,0
2013,0
2014,1
2015,1
2016,0
2017,0
2018,1
2019,0
2020,0
2021,1
2022,0
2023,0
2024,1
2025,0
2026,1
2027,0
2028,0
2029,0
2030,1
2031,1
2032,1
2033,1
2034,0
2035,1
2036,1
2037,1
2038,1
2039,0
2040,0
2041,1
2042,0
2043,0
2044,0
2045,1
2046,1
2047,0
2048,1
2049,0
2050,1
2051,0
2052,0
2053,1
2054,1
2055,1
2056,1
2057,1
2058,1
2059,1
2060,0
2061,1
2062,1
2063,1
2064,1
2065,1
2066,0
2067,0
2068,0
2069,0
2070,0
2071,1
2072,1
2073,1
2074,1
2075,1
2076,1
2077,0
2078,1
2079,0
2080,0
2081,1
2082,1
2083,0
2084,0
2085,0
2086,1
2087,1
2088,1
2089,1
2090,0
2091,0
2092,1
2093,0
2094,1
2095,0
2096,0
2097,1
2098,1
2099,0
2100,0
2101,0
2102,0
2103,0
2104,1
2105,1
2106,0
2107,1
2108,1
2109,0
2110,0
2111,1
2112,1
2113,0
2114,0
2115,1
2116,0
2117,1
2118,1
2119,0
2120,1
2121,0
2122,1
2123,0
2124,0
2125,1
2126,0
2127,1
2128,0
2129,0
2130,1
2131,0
2132,1
2133,1
2134,0
2135,1
2136,0
2137,1
2138,0
2139,1
2140,0
2141,1
2142,1
2143,0
2144,0
2145,1
2146,1
2147,1
2148,0
2149,0
2150,0
2151,1
2152,0
2153,0
2154,1
2155,1
2156,0
2157,1
2158,1
2159,0
2160,1
2161,1
2162,1
2163,0
2164,0
2165,0
2166,0
2167,1
2168,1
2169,0
2170,0
2171,1
2172,1
2173,1
2174,0
2175,1
2176,0
2177,0
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,1
2185,1
2186,1
2187,1
2188,1
2189,1
2190,1
2191,1
2192,0
2193,0
2194,0
2195,0
2196,0
2197,1
2198,0
2199,1
2200,0
2201,1
2202,1
2203,1
2204,1
2205,0
2206,1
2207,0
2208,0
2209,0
2210,1
2211,0
2212,1
2213,1
2214,1
2215,0
2216,0
2217,0
2218,1
2219,0
2220,1
2221,1
2222,1
2223,1
2224,0
2225,1
2226,0
2227,1
2228,1
2229,1
2230,0
2231,0
2232,1
2233,0
2234,0
2235,0
2236,0
2237,1
2238,1
2239,0
2240,0
2241,1
2242,1
2243,1
2244,0
2245,0
2246,1
2247,1
2248,1
2249,0
2250,0
2251,1
2252,0
2253,0
2254,1
2255,1
2256,1
2257,0
2258,0
2259,1
2260,0
2261,1
2262,1
2263,0
2264,1
2265,1
2266,1
2267,0
2268,0
2269,1
2270,1
2271,0
2272,1
2273,0
2274,0
2275,0
2276,1
2277,1
2278,1
2279,0
2280,0
2281,1
2282,1
2283,1
2284,0
2285,1
2286,0
2287,0
2288,0
2289,0
2290,0
2291,1
2292,0
2293,0
2294,0
2295,1
2296,0
2297,0
2298,1
2299,1
2300,1
2301,1
2302,1
2303,0
2304,0
2305,1
2306,0
2307,0
2308,0
2309,1
2310,1
2311,0
2312,0
2313,0
2314,1
2315,0
2316,1
2317,0
2318,1
2319,0
2320,0
2321,0
2322,0
2323,1
2324,0
2325,1
2326,0
2327,1
2328,0
2329,0
2330,0
2331,1
2332,0
2333,0
2334,1
2335,0
2336,0
2337,0
2338,1
2339,1
2340,1
2341,1
2342,1
2343,0
2344,1
2345,1
2346,1
2347,0
2348,1
2349,1
2350,1
2351,1
2352,1
2353,1
2354,0
2355,0
2356,0
2357,0
2358,1
2359,1
2360,1
2361,0
2362,1
2363,1
2364,1
2365,0
2366,1
2367,0
2368,1
2369,1
2370,0
2371,1
2372,0
2373,0
2374,1
2375,1
2376,0
2377,1
2378,0
2379,0
2380,1
2381,0
2382,1
2383,1
2384,0
2385,1
2386,0
2387,1
2388,1
2389,0
2390,1
2391,1
2392,1
2393,0
2394,0
2395,0
2396,1
2397,0
2398,0
2399,1
2400,0
2401,1
2402,1
2403,0
2404,1
2405,1
2406,0
2407,1
2408,1
2409,1
2410,0
2411,0
2412,0
2413,1
2414,1
2415,1
2416,0
2417,1
2418,0
2419,0
2420,0
2421,1
2422,0
2423,1
2424,1
2425,1
2426,1
2427,1
2428,0
2429,0
2430,0
2431,0
2432,0
2433,1
2434,1
2435,1
2436,0
2437,0
2438,0
2439,1
2440,0
2441,0
2442,1
2443,1
2444,1
2445,1
2446,1
2447,0
2448,0
2449,1
2450,1
2451,0
2452,1
2453,0
2454,1
2455,1
2456,1
2457,1
2458,0
2459,0
2460,1
2461,1
2462,0
2463,0
2464,0
2465,1
2466,1
2467,1
2468,1
2469,0
2470,1
2471,0
2472,0
2473,0
2474,1
2475,1
2476,0
2477,0
2478,1
2479,0
2480,0
2481,1
2482,0
2483,1
2484,1
2485,1
2486,1
2487,1
2488,1
2489,0
2490,1
2491,0
2492,1
2493,1
2494,0
2495,0
2496,1
2497,1
2498,1
2499,1
2500,1
2501,1
2502,1
2503,0
2504,0
2505,1
2506,1
2507,1
2508,0
2509,1
2510,1
2511,1
2512,0
2513,0
2514,1
2515,0
2516,0
2517,1
2518,0
2519,0
2520,1
2521,1
2522,0
2523,1
2524,0
2525,0
2526,0
2527,0
2528,0
2529,1
2530,0
2531,1
2532,1
2533,0
2534,1
2535,0
2536,0
2537,1
2538,1
2539,0
2540,0
2541,0
2542,1
2543,1
2544,0
2545,1
2546,0
2547,0
2548,0
2549,0
2550,1
2551,1
2552,1
2553,0
2554,1
2555,1
2556,0
2557,0
2558,1
2559,1
2560,1
2561,1
2562,0
2563,1
2564,1
2565,1
2566,1
2567,1
2568,0
2569,0
2570,1
2571,1
2572,1
2573,1
2574,0
2575,1
2576,1
2577,0
2578,1
2579,1
2580,1
2581,1
2582,0
2583,1
2584,0
2585,0
2586,1
2587,1
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,1
2595,1
2596,1
2597,1
2598,1
2599,1
2600,1
2601,1
2602,1
2603,1
2604,0
2605,0
2606,1
2607,0
2608,0
2609,1
2610,1
2611,1
2612,0
2613,0
2614,1
2615,1
2616,1
2617,1
2618,1
2619,1
2620,1
2621,1
2622,0
2623,0
2624,0
2625,1
2626,0
2627,0
2628,0
2629,0
2630,1
2631,1
2632,0
2633,0
2634,1
2635,0
2636,0
2637,0
2638,1
2639,1
2640,0
2641,0
2642,1
2643,0
2644,0
2645,0
2646,1
2647,0
2648,1
2649,1
2650,1
2651,1
2652,1
2653,1
2654,0
2655,1
2656,1
2657,0
2658,1
2659,0
2660,0
2661,0
2662,1
2663,1
2664,1
2665,1
2666,1
2667,1
2668,1
2669,0
2670,0
2671,1
2672,1
2673,1
2674,1
2675,0
2676,1
2677,1
2678,1
2679,1
2680,0
2681,1
2682,1
2683,1
2684,0
2685,0
2686,0
2687,0
2688,1
2689,0
2690,0
2691,1
2692,1
2693,1
2694,0
2695,1
2696,1
2697,0
2698,0
2699,1
2700,1
2701,1
2702,0
2703,1
2704,1
2705,1
2706,0
2707,1
2708,0
2709,0
2710,1
2711,1
2712,1
2713,0
2714,1
2715,0
2716,1
2717,1
2718,0
2719,0
2720,1
2721,0
2722,1
2723,1
2724,0
2725,1
2726,0
2727,1
2728,1
2729,1
2730,1
2731,1
2732,1
2733,1
2734,1
2735,0
2736,0
2737,1
2738,0
2739,1
2740,1
2741,1
2742,0
2743,1
2744,1
2745,0
2746,0
2747,1
2748,0
2749,0
2750,0
2751,0
2752,1
2753,1
2754,0
2755,0
2756,1
2757,0
2758,1
2759,1
2760,1
2761,1
2762,1
2763,0
2764,1
2765,0
2766,0
2767,1
2768,0
2769,0
2770,1
2771,1
2772,1
2773,1
2774,0
2775,1
2776,0
2777,1
2778,1
2779,1
2780,0
2781,1
2782,1
2783,1
2784,1
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,1
2792,0
2793,1
2794,1
2795,0
2796,1
2797,1
2798,1
2799,1
2800,1
2801,0
2802,1
2803,0
2804,0
2805,0
2806,0
2807,1
2808,1
2809,1
2810,0
2811,1
2812,0
2813,0
2814,0
2815,1
2816,0
2817,1
2818,1
2819,0
2820,1
2821,1
2822,1
2823,0
2824,1
2825,1
2826,0
2827,0
2828,1
2829,1
2830,1
2831,0
2832,1
2833,1
2834,0
2835,1
2836,1
2837,1
2838,1
2839,0
2840,0
2841,1
2842,1
2843,1
2844,1
2845,1
2846,0
2847,0
2848,0
2849,1
2850,0
2851,1
2852,1
2853,1
2854,1
2855,0
2856,0
2857,0
2858,1
2859,0
2860,0
2861,1
2862,1
2863,0
2864,1
2865,0
2866,0
2867,0
2868,1
2869,0
2870,1
2871,0
2872,0
2873,0
2874,0
2875,1
2876,0
2877,0
2878,1
2879,1
2880,1
2881,1
2882,0
2883,1
2884,0
2885,1
2886,0
2887,1
2888,1
2889,0
2890,0
2891,0
2892,1
2893,1
2894,0
2895,1
2896,1
2897,0
2898,1
2899,0
2900,0
2901,1
2902,1
2903,1
2904,1
2905,1
2906,0
2907,0
2908,1
2909,0
2910,0
2911,0
2912,1
2913,1
2914,1
2915,1
2916,0
2917,0
2918,0
2919,0
2920,0
2921,1
2922,0
2923,1
2924,0
2925,0
2926,1
2927,0
2928,1
2929,0
2930,0
2931,1
2932,1
2933,1
2934,1
2935,1
2936,0
2937,1
2938,1
2939,1
2940,1
2941,1
2942,0
2943,1
2944,0
2945,0
2946,1
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,1
2954,1
2955,1
2956,0
2957,1
2958,1
2959,1
2960,1
2961,0
2962,1
2963,1
2964,0
2965,1
2966,1
2967,1
2968,0
2969,1
2970,0
2971,0
2972,1
2973,1
2974,1
2975,1
2976,0
2977,1
2978,0
2979,0
2980,1
2981,1
2982,1
2983,0
2984,0
2985,1
2986,0
2987,0
2988,1
2989,0
2990,1
2991,1
2992,1
2993,1
2994,1
2995,1
2996,0
2997,1
2998,0
2999,1
